boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,tags,pdf
#1226,21/05/2026,20/03/2026,Decreto,DECRE-2026-328-SI-INTEN,"Expediente N° EX-2025-00177341-SI-SSOBPU - Adjudicación Licitación Pública N° 55/2025, referente a la obra pública denominada “PUESTA EN VALOR, MANTENIMIENTO Y EXPANSIÓN DE LA RED VIAL Y DE ACERAS EN EL PARTIDO DE SAN ISIDRO”.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlVEMitabENqOEhyYlRvRmdzOFMyUlE9PSIsInZhbHVlIjoiWVhQcDE2bzdmZFVzb29kWisyTXBEV1VOTnk0anZRbzJhMnBrQ2V5T3NjM3JNSms3RUtTZ05GNjlmVXIydUFlbiIsIm1hYyI6ImJmNjM5OTIzZjgyMzc5MTdiOGQwOTI4NTcwMDJlYmI3ZGQzNTMwZmM2NWViZjdmY2E0YjgwNTQzOTliMDY0YmUiLCJ0YWciOiIifQ==
#1226,21/05/2026,25/03/2026,Decreto,DECRE-2026-334-SI-INTEN,"Expediente N° EX-2025-00257409-SI-SSDS - Adjudicación de la Licitación Privada N° 36/2025: “SERVICIO DE BARRIDO, LIMPIEZA Y RECOLECCIÓN DE RESIDUOS DEL ESPACIO PÚBLICO EN BARRIOS POPULARES DEL PARTIDO DE SAN ISIDRO” .-",Adjudicación | Licitación Privada,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik10eGNvUkd2ME5PN0NtcWdEbnlFTEE9PSIsInZhbHVlIjoiMzE2SmZGc3YrS3h1ODVEZlFJYk9BRXByTjV6Ykg4ck9kMHE4VTJ6MURGditWVkRNREhweEZLekFubnExWnRYTSIsIm1hYyI6ImYyNDQ2ZWIyNzI1YmJlMTZjNDhkYWFmZGUxNjY3NDdlZWM1Zjg3M2Y3NGI2NjIxYjk1ZDNmYTk0M2EzNzU4MTYiLCJ0YWciOiIifQ==
#1226,21/05/2026,30/03/2026,Decreto,DECRE-2026-359-SI-INTEN,"Expediente N° EX-2026-00061356-SI-SSCOM - Adjudicar la Licitación Privada N° 3/2026, referente a la contratación del “SERVICIO INTEGRAL DE SONIDO Y PROYECCIÓN”.-",Adjudicación | Licitación Privada,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ii9qOTc1Zk9nM1laOUpiVVl0MGVoREE9PSIsInZhbHVlIjoiSk9EbUF1dzJuVVBqcDJvSnNxMW5sQktvNy9YVFRxRit0YURnYi9FZW1yS0xiTzgyangvUmZRNStpT0twMmt6TSIsIm1hYyI6IjNiNmUzOThkM2M1MGFmOGUyZTkxOGI1NDQzYjQ2ZDZlYTQzZDhlYjU0NGQxMTE2YmZlMjAzNGQ2NWJjY2Y2YjYiLCJ0YWciOiIifQ==
#1226,21/05/2026,31/03/2026,Decreto,DECRE-2026-372-SI-INTEN,Expediente N° EX-2026-00005623-SI-SECECT - Adjudicar el Concurso de Precios N° 1/2026 para la contratación del “SERVICIO MÉDICO PARA LAS INSTITUCIONES EDUCATIVAS Y LOS CENTROS FARO DE SAN ISIDRO”.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjI2THdNa2ducVRIQW03blhkdEJ0Z1E9PSIsInZhbHVlIjoiTFJucHVML201NVRKbE8vb2pZZHBBVnBncVNmZE9WMTlOZkR4Qjd5QjZOQTQvb0wxNlloVFNWSGpBOFBRTFc4ViIsIm1hYyI6ImUzMWYyMGJjMjU5NmZhMzQ2MmU1NTQ3NjQ4NTJjNmVlOTM1ZDgwN2UxNWExZDEwMTg2ZDkzZDc2ODUxNzA5ZGEiLCJ0YWciOiIifQ==
#1227,01/06/2026,01/04/2026,Decreto,DECRE-2026-376-SI-INTEN,"Expediente Nº EX-2025-00150171-SI-SECAMEP - Adjudicar la Licitación Pública N° 53/2025, referente a la obra pública denominada “PROVISIÓN E INSTALACIÓN DE INSUMOS Y EQUIPAMIENTO DESTINADOS A PATIOS DE JUEGOS DEL MUNICIPIO”.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImNsMStKa2hlSTZaWGUwSVd5bG1LQVE9PSIsInZhbHVlIjoiSHpLZHBVbFY0Wk1LcnBIM0xKbkptZGpOQUhRbUlxS1J5OHZWa0ZkcGhJY0JlcHIwUGR3eVJleHduSUNpTUJUSyIsIm1hYyI6ImQ4NzU3Mjc5ZTVjNzNkYWI4NWVhNGZlMzA3ZmI5NWI4YzgwYmZhYTdmZWYwYWE2OWZiMDRkZjhkYzU1MWU3NjkiLCJ0YWciOiIifQ==
#1227,01/06/2026,06/04/2026,Decreto,DECRE-2026-385-SI-INTEN,"Expediente Nº EX-2026-00060170-SI-SECAMEP - Adjudicar el Concurso de Precios N° 6/2026, para la adquisición de “BOTINES DE TRABAJO”.-",,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlZ3eDJsK0RZZGhQRWpTYkFLLzhJQ3c9PSIsInZhbHVlIjoiclJLRVl5aDdWcHg2emtPSzh3M1hRQ2NkN0JmTklEZlBURWE1UTNxTVBsN2lkRG9TNVZsUkhDYjZ4eXhxZHoydCIsIm1hYyI6ImM1ZWJkYTViZWVkYjg1Njg1ZDY3NDA0NjI2NDgyMjQyZmMxNjY0NDkwMjA2Y2UyMDE1YzY2Y2Q5ZjZkOTRhNGQiLCJ0YWciOiIifQ==
#1227,01/06/2026,08/04/2026,Decreto,DECRE-2026-409-SI-INTEN,Expediente Nº EX-2025-00217156-SI-DRSAL - Adjudicar la Licitación Pública N° 60/2025 para la contratación del “SERVICIO TERAPÉUTICO Y PREVENTIVO PARA EL CONTROL INTEGRAL DE PLAGAS”.-,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ikk4T1VGRURjUXZCYUx1Y3AvVWVtS0E9PSIsInZhbHVlIjoiU0lIMmVMWUNpZEtZemp1QWl2Mm9pWnZYa3c2eWdTdWxrajVHZDMwOUxzdkZwY2VnZmlsZlp5U0czdE53UElMTyIsIm1hYyI6IjQyMzA4ZDgzYWI1YTJiZjIwZWZlZDVmYTc2YzE0M2Y4MjFkNTNkYTZkMTllNWUwZjEzODQxMjM5ZjM5NWVlYWUiLCJ0YWciOiIifQ==
#1227,01/06/2026,13/04/2026,Decreto,DECRE-2026-421-SI-INTEN,"Expediente N° EX-2025-00226003-SI-DRSAL - Adjudicar la Licitación Pública N° 61/2025 para la ""ADQUISICIÓN DE PACKS DE ROPA ESTÉRIL DESCARTABLE PARA CIRUGÍAS”.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImtFR3htMXZKNXBLUDNLTEtLcTRoWlE9PSIsInZhbHVlIjoiQU9oMDFuZi9LeDdUYlNSRzBpUzBaMEhaMG04RytXQ0ZRb1c1aFUrWVdHRnpYbmE2U3NmRnp5ZlpLQXQydHdxWSIsIm1hYyI6IjhkYmRlN2JiMTZhZDYwYjM2ODg3NGNkODZjMzUyNzgwY2MwMmJkN2QyZmI3ZjQzNDIyNzI5NjQ3NDk4MjdhYmYiLCJ0YWciOiIifQ==
#1227,01/06/2026,17/04/2026,Decreto,DECRE-2026-434-SI-INTEN,"Expediente Nº EX-2025-00282667-SI-INNO - Adjudicar la Licitación Privada N° 39/2025: “PROYECTO DE IMPLEMENTACIÓN DE UN CONTACT CENTER PARA EL CENTRO DE ATENCIÓN AL VECINO (147) Y EL CENTRO DE ATENCIÓN TELEFÓNICA (CAT) DEL SISTEMA DE SALUD"".-",Adjudicación | Licitación Privada,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ijc0bEtONHJDRkZyZFU3TWErZGNJRkE9PSIsInZhbHVlIjoiMTFIdDJFSFZKVDNaYXdKOWFuaDFHRlByNG1hTFZiVmFHZXRVUEt1NFVMazZRQ2FrODdmRmd2Z0M1aVV0MEUvaSIsIm1hYyI6IjE5MDFmMzBkZTkzOTlkYjE4ODQ3ZTlkZTYyNTVmMTkyYWY1YTY0MjkyMjU0ZTQ1YzBiYzJlNjZiZjI1MDVlZjYiLCJ0YWciOiIifQ==
#1227,01/06/2026,17/04/2026,Decreto,DECRE-2026-435-SI-INTEN,"Expediente Nº EX-2025-00308824-SI-SSOBPU - Adjudicar la Licitación Pública N° 66/2025, referente a la obra destinada a los “CERRAMIENTOS CON LONAS EN LOS NATATORIOS DE LOS CAMPOS DE DEPORTES NROS. 1, 2 Y 4”.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ikx6TTBaMUlGeXA2engvSmRZa0ZhS1E9PSIsInZhbHVlIjoiYkVTQzY2U3J3Y3NvN1Y5U0ZCRCtZQ0UrTEZueDNVOXFVV1RjVnpxWEJPSWc0V1I5d1NPRzZNNVpiRWIzN3RjRSIsIm1hYyI6IjhiZGM0NWUzMmVkNzYzODc0ZjM0NWU1MGZmOGU3ZTVlYTdlODk0M2QyZGM3NzkxOThmMzJjZjNhOWU5Y2ZjYzkiLCJ0YWciOiIifQ==
#1228,02/06/2026,20/04/2026,Decreto,DECRE-2026-445-SI-INTEN,Expediente N° EX-2025-00181141-SI-DGCOMP - Adjudicar la Licitación Privada N° 33/2025 para la adquisición de una “CITOCENTRÍFUGA.-,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InUxd3NsK0NIL2tWdDJ3TGhxNWRTSHc9PSIsInZhbHVlIjoiWlQxcHBqQ2E0Si8zWGZTRWpZaTVyd0M0UGdFdHFhZm01ZVp6Z3dhZXBpS0h3N1NiK2ZiSm1VYWxKVEkwV0ZmSyIsIm1hYyI6IjU4NjljMGFlMTE1NDRiNWE5NTIzOTNiMGEwNTU5MGRhMTA4MjZiZDAyZTM2YTNjZTBkMmQ1NDAxYTBjZTk2YzciLCJ0YWciOiIifQ==
#1228,02/06/2026,22/04/2026,Decreto,DECRE-2026-467-SI-INTEN,Expediente N° EX-2025-00167622-SI-DFARM - Adjudicar el Concurso de Precios N° 114/2025 para la adquisición de “LÍQUIDOS PARA CONTADOR HEMATOLÓGICO”.-,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IktrM010STJnQ2pwV0FsdW1jTHdIcnc9PSIsInZhbHVlIjoicmRHam9LMFE1U2JWZ2g3Z1htUCtmZlIyaEVETjcyZmRzcHNaZnZocEZCa1BvcUtYbzlKdzJqY0ovOVlUY1ZvTCIsIm1hYyI6IjA2ODk2ODgyNDA1ODM5MjM0ODEwZmFjOTdmMDAxMjA4MTU3NmE2ZDlkNzBiZGMxZDFkMjBkMjVkNzc0YWMzNjMiLCJ0YWciOiIifQ==
#1228,02/06/2026,23/04/2026,Decreto,DECRE-2026-476-SI-INTEN,Expediente Nº EX-2025-00308852-SI-DRSAL - Adjudicar la Licitación Privada N° 42/2025 para la adquisición de “INSUMOS PARA ENDOSCOPÍAS DIGESTIVAS”.-,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImV5VmxQZEk1NGovNjJkUis4cFN3S2c9PSIsInZhbHVlIjoiejN4ZEhkVjNtSU9aY0NRbmtDQTNZaHovOVJoeEhJelpYQ1NkSEhFbHVjWUhBT3Jxd00wT1VFVWRDTkppeXJRYiIsIm1hYyI6IjdiY2MxYmY3NzM4ZmQwN2Q2NTk1YzI3NjZkMzhlMmE2YzFjZWRhZTc4MjE5Y2EzMmZjMjEzODkzZTYyNWUxZTkiLCJ0YWciOiIifQ==
#1228,02/06/2026,28/04/2026,Decreto,DECRE-2026-490-SI-INTEN,"Expediente Nº EX-2025-00267459-SI-SECDHD - Adjudicación renglones Nros. 3, 4 , 5 y 6 Concurso de Precios N° 132/2025 “MOBILIARIO”. Declarar fracasados los Renglones Nros. 1 y 2 del Segundo Llamado.-",,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Iis1dUNTeVBDRU1wZ3BoOUo3YUFkNUE9PSIsInZhbHVlIjoiMG1vYmliQUpZdUJPZUFQaGswUTJlc0JhL3hZbE93VDMxVHYxZjluSmtRQVd1K2FSbURHaHBxYWZoNlFYWWVBViIsIm1hYyI6IjlmMDQ5N2NjYmU1NTQ4YzIzNjEyNDZiOWE3YjU4YmEyZDYyMDE4Y2M4NjQ0MTIzOGUxZDUyMDQzY2YwMDViMDUiLCJ0YWciOiIifQ==
#1228,02/06/2026,30/04/2026,Decreto,DECRE-2026-502-SI-INTEN,Expediente N° EX-2026-00018790-SI-DRSAL - Adjudicar el Concurso de Precios N° 2/2026 para la adquisición de “PELÍCULAS LÁSER PARA ESTUDIOS RADIOLÓGICOS”.-,,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImFSamttQnpaNWNXck9FTFREeW5ib1E9PSIsInZhbHVlIjoiOVJxWmgwN2VaTER4eHNaZU5kVmZsQ0hXcEhMOHlIUDFtN3lNWnh5T1NlN3Z2eTNzSWhzOFE2eHlnT1d0VjJsUiIsIm1hYyI6IjdmOWJiMDkxNzgyMDQ4ZWIzOGFmOWJkYzBjY2RmYzNjZDdjY2U5MjE5ZDVkZDc2MGY3ODNmNzMxMjkwNDg5ZjEiLCJ0YWciOiIifQ==
#1230,06/07/2026,06/05/2026,Decreto,DECRE-2026-509-SI-INTEN,Expediente N° EX-2026-00114274-SI-SSCOM - Adjudicar el Concurso de Precios Nº 11/2026.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImJOUzFWdVlPZGVpbXZibjlxSnlZcWc9PSIsInZhbHVlIjoiNERFNlJQVjMrQnNZNFZzRUkzUTZWQ1pvOXg1QVBkOTY5bXJnVHliYmczZVdnRjVTOFhUODFXVW4ya3ZRL2g2WCIsIm1hYyI6IjU2YzEyMjFjZThlYzUwMjg2YTZkNzQwYzY2ZmU4ZTcyM2RiNmE1NGMwYzgxZTMyOTYwZGFhNjkwMmQzYzIyZGUiLCJ0YWciOiIifQ==
#1230,06/07/2026,07/05/2026,Decreto,DECRE-2026-520-SI-INTEN,EX-2025-00282795-SI-DFARM - Adjudicar la Licitación Privada N° 43/2025 para la adquisición de “SEVOFLURANO 250 ML”.-,Adjudicación | Licitación Privada,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlFuaTNWUjM1TEwwZE0zMVdkQ2lEbWc9PSIsInZhbHVlIjoiSmlXOXNmVXIwNUdqODdMMTIyYlZXUkUraVEzSTFGNG4xbjhKQlNZMjY4UTArMkgwWjVCOEhqU2l4L3RSVHFwdSIsIm1hYyI6ImFlNjVmYWNjZDE2Zjk4YTQ5MzZlZWRlOTMxNGUxZmVjYmFiMzZlY2YxOTYzOTk2ZWEyMTMzMWRhOGQ2OGQwNGEiLCJ0YWciOiIifQ==
#1230,06/07/2026,12/05/2026,Decreto,DECRE-2026-525-SI-INTEN,"Expediente N° EX-2026-00010845-SI-SECECT - Adjudicar los Renglones Nros. 2, 3 y 4 de la Licitación Pública N° 2/2026 referente al “SERVICIO DE PROVISIÓN Y DISTRIBUCIÓN DE ALIMENTOS” - Desestimar ofertas y declarar fracasado el Renglón Nº 1.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImNYcndKQ1JWRG1Pc3l3T00rSTl0dmc9PSIsInZhbHVlIjoiOVdxLzVaWC9KSld6RytEK2Z6MExVUHF6UmNlSy9BWmMrZkg2alhjanJkUGkxZnBJbUN0cWF6R1dCVHkwOGRPcyIsIm1hYyI6IjBkNzQyNjcxYWZmOGYzZTJiNTY3MWU5MDk3OTk4ZDM3NWQyNmNmMGJjNGNiMTc3ZmZhZmQ2MWZlNTliZmZkMGMiLCJ0YWciOiIifQ==
#1231,17/07/2026,29/05/2026,Decreto,DECRE-2026-603-SI-INTEN,"Expediente Nº EX-2025-00225734-SI-SSOBPU - Adjudicación Licitación Pública Nº 62/2025, “PUESTA EN VALOR DEL NUEVO NATATORIO DEL CAMPO DE DEPORTES N° 5”.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InZ0QitOZlVrZWNjMVM2cENaRXFCWUE9PSIsInZhbHVlIjoiQnp3cjRsSEwxczFsZWE4enA1dFh0cU9jY3M0RHJaUWZlWmRwbHJwUk9EeXN3aW5JK0pDR21zRUxIZVBzN3dyUSIsIm1hYyI6IjU5MzE5YTFjYWJhNDU0NjU4Njg5MmUwOWVmOWU5NWEzYTIxNjQ5MGM2MzBkY2RkYTNkNTllNmMzYWJkZjI0MjUiLCJ0YWciOiIifQ==
#1232,23/07/2026,04/06/2026,Decreto,DECRE-2026-610-SI-INTEN,"Expediente Nº EX-2026-00132706-SI-SECECT - Adjudicar el Concurso de Precios Nº 13/2026, para la contratación del “SERVICIO DE TRANSPORTE”.-",Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IlZCemNySk44bzloWW9VaExLNG1zWWc9PSIsInZhbHVlIjoiMHp5eFlBRDQ4bEUyQy9Db3psOG50eDVrRzBEUGpscWtUSHFBcHQ4ckFJb1Y4SWZ4bEo0YXhDUCt0TTVBSHJqTSIsIm1hYyI6IjQ1N2JhYTJjNjY1MjgzYjIxMmYwMWI5Njc2ZGIxNDczM2UyNzUwMDY2NWQ3OTUyMjQyZWEyZjdiNDA3MDQ5MTkiLCJ0YWciOiIifQ==
#1232,23/07/2026,04/06/2026,Decreto,DECRE-2026-611-SI-INTEN,Expediente N° EX-2026-00154718-SI-SSSAPU - Adjudicación Adquisición de “INSUMOS DE COAGULOMETRÍA Y HEMATOLOGÍA”.-,Adjudicación | Contratación Directa,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImFMcDMwdEVZa0ZZOFpHWEVIeFd4YXc9PSIsInZhbHVlIjoiNjlMejM2Qi9ob2VZZSs1QVV6VTU4TUl6TFJUMkhHUjYvWS9abFZ4SEJFdUtsdUE2eXp6U1F5ZUtSelYzb2JSaSIsIm1hYyI6IjMwNzM0M2RjNTFiM2ZiODllMmVmY2Y2MTczODI4ZjRjZDZmZDMyNmE0YTI5NjUzODg5YTJkZTBiZmRlZTE3NWUiLCJ0YWciOiIifQ==
#1232,23/07/2026,04/06/2026,Decreto,DECRE-2026-612-SI-INTEN,Expediente N° EX-2025-00058822-SI-SSSALU - Adjudicar el Concurso de Precios N° 89/2025 para la adquisición de un “ECÓGRAFO MULTIPROPÓSITO”.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InB4bmZTaWZBeGJhQ1o1cGxpNUpuMlE9PSIsInZhbHVlIjoiSW13OU03cmREL0JpdFlvRERFL2Z4ZFVUOUFhV3crNGJHb09oeXkwdjVPZ1N5MXo0M1QwRHJCM1NBR0pxdHdDVyIsIm1hYyI6Ijk4NzY1ODE3NjI5Y2JlYTQwMWJhNmI2NWJhN2JjMzE3NzQwZjY1Yzc0OGJlMDYzNTRjMjI0MTg5M2RlYjUwYzciLCJ0YWciOiIifQ==
#1232,23/07/2026,04/06/2026,Decreto,DECRE-2026-617-SI-INTEN,"Expediente N° EX-2025-00281587-SI-SSDS - Adjudicación Licitación Pública Nº 67/2025. SERVICIO DE DESOBSTRUCCIÓN, LIMPIEZA Y MANTENIMIENTO DE REDES CLOACALES Y PLUVIALES”.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImNSQWl6TVdieFZZaHpjWnM2OE9mU0E9PSIsInZhbHVlIjoiWXlkZDNlUEdUR0xGMW5uZFhwcFFGNW5sM3lVUzQ5Q2pVTTNJWUZpRDJidnZ4YW1SYmRkb1pMVitaM3lsajc5RSIsIm1hYyI6IjYzZTg1YjUyOGYzNWViMDVhY2E2MTc1Nzk2NWUxZjUzYjQ1OGUyYWVhY2IyMGM5MGM3MTU0Y2VhZmE1ZTVmZDciLCJ0YWciOiIifQ==
#1232,23/07/2026,10/06/2026,Decreto,DECRE-2026-629-SI-INTEN,Expediente N° EX-2026-00088722-SI-DRSAL - Adjudicación Concurso de Precios N° 9/2026. Adquisición de “INSUMOS PARA ESTERILIZACIÓN”.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6InIzRzJKNXp2Tkl4MEhyZHpESStDaUE9PSIsInZhbHVlIjoiTXJKZWV1V3duQ1VoN3pERTlCaEErWFJ2NXNzaEZ3RklUVUd2VUk5eXVJYmRiMXBoYytmdDZEM2cvc296ZnZ1MSIsIm1hYyI6ImRjNzhlNGIzM2IwYmRlNGFiMjZjNTFmNmVhYmU0M2RmOTE4ZGM2NWIyOTM0MWVjNjJkNGQwM2Y4NTI3YWNhZmMiLCJ0YWciOiIifQ==
#1233,03/08/2026,17/06/2026,Decreto,DECRE-2026-652-SI-INTEN,Expediente N° EX-2026-00046507-SI-DRSAL - Adjudicar el Concurso de Precios N° 7/2026 para la adquisición de “INSTRUMENTAL QUIRÚRGICO”.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ikk5YTMzK1c4MFZpUS80SVYvYU4xV1E9PSIsInZhbHVlIjoiMFZORCt0R0JiK0NwSzF2eUJMaWpES2tQQ3RHblNFY1NSOTlWY0ZFeU9TeFNLL09tQWZTaldzdWVVbnJKZkJmQSIsIm1hYyI6ImJiODAwMDUwMzk3MThmY2YyZDNlYzEzYzI4YzlkMzdhNzA5YjY2NDBhOTUxNjdlOTYyM2M0MzQ0NGRhODA3ZGUiLCJ0YWciOiIifQ==
#1233,03/08/2026,18/06/2026,Decreto,DECRE-2026-657-SI-INTEN,"Expediente N° EX-2026-00002950-SI-DRSAL - Adjudicar la Licitación Pública Nº 1/2026, referente a la contratación del “SERVICIO INTEGRAL DE EMERGENCIAS MÉDICAS Y TRASLADOS SANITARIOS”.-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImNacmdFSVphTEM1Z3E5SUtwb3pTQlE9PSIsInZhbHVlIjoiSGpnaDNqakpoREt1M1JWRGtBT2w4S0xuQW9HMmtiMDFxSmt2bk5FZXB4V2xLNGhpVE1hU1hmS3FZWm4vYW1rZSIsIm1hYyI6IjM3OGY4NmU0NmU4NDIyZjY1ZTdiMzM0YTY0YzA3ODExZTcyMDQzN2NlMjBjZWEwMWFlZjlhMjBiNzk0Yzc4ZWYiLCJ0YWciOiIifQ==
#1233,03/08/2026,18/06/2026,Decreto,DECRE-2026-660-SI-INTEN,Expediente Nº EX-2026-00123452-SI-SSNAC - Adjudicar el Concurso de Precios Nº 14/2026 para la adquisición de “VIANDAS PARA EL PROGRAMA ENVIÓN”.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImZscFdqNXpQZDFvemkwOG5obGU3dXc9PSIsInZhbHVlIjoieHNieWxDMFdRUW1uY3c5M2JxMkZxb3pPZzYvV0p5bVkzc0FyNE1uWDY1b3NtSTkzZXA4L2xSZVUzOWk1cjVWUCIsIm1hYyI6IjQzYWU3NWNjMDY4YTMxMDlkNGQ1NGY1OWVjY2E2YzRlMmUyZTk2M2ZlMjdmOGFmMjRkYjZmZmQ4MjQ3MjQ1MGQiLCJ0YWciOiIifQ==
#1233,03/08/2026,22/06/2026,Decreto,DECRE-2026-674-SI-INTEN,Expediente Nº EX-2026-00072611-SI-SSCOM - Adjudicación Licitación Pública N° 4/2026.-,Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImtVd21mQk5TQ08yVFRqMFptNjRPbGc9PSIsInZhbHVlIjoiVS8yWEV0RVZhM1hpMjg4clNkSzNGMmY5dlc0czNpT3Nld3lRTXd6VC9ad09hR0MxeEhmS083ODM1aFZ0NENBeSIsIm1hYyI6ImM5ODRlODA3ODljMzI3YjFjMDg0MTBhODA4Zjk3M2Y4ZTk5NzcxYTIwZWFjZTI0YTAwZTllNGI2MDViMWJiZTQiLCJ0YWciOiIifQ==
#1233,03/08/2026,24/06/2026,Decreto,DECRE-2026-685-SI-INTEN,Expediente Nº EX-2026-00156627-SI-SSDS - Adjudicación Concurso de Precios N° 18/2026 “PROVISIÓN Y DISTRIBUCIÓN DE VIANDAS PARA EL PROGRAMA DE ASISTENCIA A PERSONAS EN SITUACIÓN DE CALLE”.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik1reVBKQ3RNZEVTVWo0MXVsQ2h0a0E9PSIsInZhbHVlIjoiL28vcHRCZ2VuRnpHeGVIWG5weHllbWpFZGRxVklXWm4wdkRsMzZZYmVNbkRaZjk4enp4dUNXczBKd1p3alZrSCIsIm1hYyI6Ijg2NGQxMTBmNDNiNWRmYjJjYjA0OTFiZDllNjVmOWY2ZGM0OWM1OTk0ZDJlMTI5ZGVmZTEwYzM5YjEwOTQ5MWQiLCJ0YWciOiIifQ==
#1233,03/08/2026,24/06/2026,Decreto,DECRE-2026-686-SI-INTEN,Expediente Nº EX-2025-00199536-SI-SSNAC - Promulgación Ordenanza Municipal N° 9436 - Adjudicación Licitación Pública Nº 58/2025 “SERVICIO DE ACOMPAÑANTES TERAPÉUTICOS”.-,Promulgación | Ordenanza,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6Ik45cytyeGdQZGVkeEtNZTZBRWlFVFE9PSIsInZhbHVlIjoiRmtYVDR2dGRlUU95d2JITWoyaWpwWFU5OUhhUDlyQnJwZFQvWmQreEl5VU04T2RyWnNmT1o0WGFtYkRPWXVjdSIsIm1hYyI6IjY5MzZjYWQxZWM3ZTBmZmZjYjRmOTEzNWQwM2U0NGE5ZDliZGJhZTQzYTNjYzg3MGUyNjhlMzY1MmQ2NWNmZGIiLCJ0YWciOiIifQ==
#1233,03/08/2026,24/06/2026,Decreto,DECRE-2026-687-SI-INTEN,Expediente Nº EX-2026-00102346-SI-SSDEP - Adjudicar el Concurso de Precios N° 10/2026 para la contratación del “SERVICIO DE TRASLADOS”.-,Adjudicación | Concurso de Precios,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6IjdKSlpPQnI3ODR6djArTGVoK3Nsbnc9PSIsInZhbHVlIjoiWER5bGdoOEhxNzl4R1RocndScFVoSkhkcVNMeDZob3E2aUxVR2ViZXpYMUViK2ZqUjlLeERrbXM5Sjl5MXduNyIsIm1hYyI6IjFlOTE4YmU4ZjgyMWM0OTI1Y2JiZDcwOGIxZDE2OTRmOTYzNzhhY2I1ZTUzZTAwZWExNTg2MmY5NDc2NGNlYzkiLCJ0YWciOiIifQ==
#1233,03/08/2026,24/06/2026,Decreto,DECRE-2026-688-SI-INTEN,"Expediente Nº EX-2026-00061342-SI-SSCOM - Adjudicar la Licitación Pública Nº 3/2026, para la contratación del “SERVICIO DE IMPRESIÓN DE MATERIALES GRÁFICOS INSTITUCIONALES"".-",Adjudicación | Licitación Pública,https://tesi.sanisidro.gob.ar/boletin/pdf/eyJpdiI6ImFLaXpmY3ZLN3pnRjh6a1hkNVF5UUE9PSIsInZhbHVlIjoiOS9Gb1VaZFNrWnlsQjhla0Y1a2NFV25EMWZmTm81cE9xTjd0Sk0zbjl6OHQvZy94M01TcWhJaGpWVDdPZ3NrOSIsIm1hYyI6Ijk2MzRkNjc4MTY4YmIxNTRhYjBjN2NjM2NkODc2MGIzZmIyMWI5MDJiNzYyYzVhNTYxMTFkNjI2NmE0OGRkYTkiLCJ0YWciOiIifQ==
