pagina,boletin,fecha_publicacion,tipo,numero,objeto,fecha_firma,tags,pdf
195,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1044-SI-SSSALU,EX-2025-00214644-SI-DDS - DESIGNAR SCIACCA MICAELA - LEG 71867,06/10/2025,Designación | Planta Temporaria | Personal Jornalizado,
195,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1043-SI-SSSALU,EX-2025-00202052-SI-DDS - MODIFICAR RETRIBUCION MENSUALIZADOS SEPTIEMBRE 2025,06/10/2025,Modificación | Retribución,
195,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1042-SI-SSSALU,EX-2025-00213871-SI-DDS - anulacion de Resolucion Nº 561,06/10/2025,Anular | RESFC-2024-561-SI-SSSALU,
195,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1534-SI-SSRH,EX-2025-00214980-SI-DDS - CESE ART. 32° - RAMOS (LEGAJO N° 75.924).,06/10/2025,Límite Designación | Personal,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-208-SI-SECPDU,"Expediente N° 3723/25 – Resolución de rechazo a solicitud de extracción de ejemplar arbóreo ubicado en la vía pública del inmueble sito en la calle Presidente Roca N° 228, San Isidro.",06/10/2025,Rechazo | Solicitud de Extracción | Árbol,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-90-SI-SECHYF,RS DEVOLUCION PAGO EN DEMASIA CTA. 410466,06/10/2025,Aprobación | Solicitud de Devolución | Pagos en Demasía,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1533-SI-SSRH,EX-2025-00214844-SI-DDS - RENUNCIA DÍAZ (LEGAJO N° 75.486).-,03/10/2025,Renuncia,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1532-SI-SSRH,EX-2025-00214425-SI-DDS - DESIGNAR SARMIENTO DALILA - LEG 72094,03/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1531-SI-SSRH,EX-2025-00211873-SI-DDS - Renuncia con fines Jubilatorios Bonini Marta LP 54968,03/10/2025,Renuncia,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1530-SI-SSRH,EX-2025-00214188-SI-DDS - SANCION DISCIPLINARIA - VANLANKER LUIS - LEG 69783,03/10/2025,Suspensión | Personal,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1529-SI-SSRH,EX-2025-00213756-SI-DDS - SANCION DISCIPLINARIA - RIVEROS LUCIANO - LEG 73323,03/10/2025,Sanción | Personal,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1528-SI-SSRH,EX-2025-00213658-SI-DDS - SANCION GALESA MARIEL - LEG 76101,03/10/2025,Suspensión | Personal,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1527-SI-SSRH,EX-2025-00213535-SI-DDS - SANCION SIKORA EZEQUIEL - LEG 69496,03/10/2025,Suspensión | Personal,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1526-SI-SSRH,EX-2025-00208237-SI-DDS - DESIGNACIONES GENERAL DE MAYORDOMÍA.-,03/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1525-SI-SSRH,EX-2025-00208155-SI-DDS - DESIGNAR MENSUALIZADOS SECRETARIA DE SEGURIDAD - LEG 75776 Y OTROS,03/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
196,#1204,17/10/2025,Resolución,RS-2025-87-SI-ARSI,RS BAJA DE SOLICITUDES PLAN DE REGULARIZACIÓN 3 Oct 2025,03/10/2025,Baja | Plan de Regularización de Deudas,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1041-SI-SSSALU,EX-2025-00205012-SI-DDS - ANULACIÓN DE LA RESOLUCIÓN N° RESFC-2025-1034-SI-SSSALU. -,02/10/2025,Sin Efecto | RESFC-2025-1034-SI-SSSALU,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1040-SI-SSSALU,EX-2025-00198384-SI-DDS - Aceptar la renuncia de la Dra. BERNHARDT Lucrecia Belén (Legajo Nº 75.451).-,02/10/2025,Renuncia,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1039-SI-SSSALU,"EX-2025-00209680-SI-DDS - DESIGNACIÓN DE JEFES DE MÉDICOS RESIDENTES - DRA. VEGA, MAGALÍ (LEGAJO N° 72.446) & OTROS.-",02/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1524-SI-SSRH,EX-2025-00204351-SI-DDS - Designar a los trabajadores dependientes de la Subsecretaría de Deportes.-,02/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1523-SI-SSRH,EX-2025-00196561- -SI-DGRRHH Renuncia por Jubilación De La Cruz Adriana LP 51843,02/10/2025,Convenio Jubilatorio,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1522-SI-SSRH,EX-2025-00196570- -SI-DGRRHH Renuncia por Jubilación Morales Andres LP 54593,02/10/2025,Convenio Jubilatorio,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1521-SI-SSRH,EX-2025-00196553- -SI-DGRRHH Renuncia por Jubilación Diez Beltran LP 57045,02/10/2025,Convenio Jubilatorio,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1520-SI-SSRH,EX-2025-00196558- -SI-DGRRHH Renuncia por Jubilación Gonzalez Telma LP 13003,02/10/2025,Convenio Jubilatorio,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1519-SI-SSRH,EX-2025-00196550- -SI-DGRRHH Renuncia por Jubilación Campos Julio LP 17288,02/10/2025,Convenio Jubilatorio,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1518-SI-SSRH,EX-2025-00212714-SI-DDS - CESE ART. 32° - SR. CANDELA (LEGAJON° 76.907) -,02/10/2025,Límite Designación | Personal,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1517-SI-SSRH,EX-2025-00212746-SI-DDS - Artículo 32º del trabajador LAZARTE Alex Gabriel (Legajo N° 76.554).-,02/10/2025,Límite Designación | Personal,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1516-SI-SSRH,EX-2025-00212694-SI-DDS - Artículo 32º de la trabajadora SARLI Noelia Nerea (Legajo N° 76.990).-,02/10/2025,Límite Designación | Personal,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1515-SI-SSRH,EX-2025-00212064-SI-DGRRHH - DESIGNACIÓN DE LA SRA. FERNÁNDEZ (LEGAJO N° 73.697),02/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1514-SI-SSRH,EX-2025-00212040-SI-DGRRHH - DESIGNACIÓN FERNÁNDEZ (LEGAJO N° 73.697).-,02/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1513-SI-SSRH,EX-2025-00212668-SI-DDS - Modificar la retribución de la trabajadora PASTORIZA Micaela Salomé (Legajo Nº 75.816).-,02/10/2025,Modificación | Carga Horaria,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1512-SI-SSRH,EX-2025-00212841-SI-DDS - DESIGNAR BRISEÑA LUCAS - LEG 77054,02/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1511-SI-SSRH,EX-2025-00211814-SI-DDS - Limitar y designar a la docente PUIG Natalia Gisele (Legajo Nº 63.120).-,02/10/2025,Renuncia,
196,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1510-SI-SSRH,EX-2025-00212690-SI-DDS - LIMITAR Y DESIGNAR IGLESIAS MARIA - LEG 67908,02/10/2025,Renuncia,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1509-SI-SSRH,EX-2025-00211894-SI-DDS - DESIGNAR SAAFIGUEROA ELIAN VANESA - LEG 66713,02/10/2025,Designación | Personal Docente,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1508-SI-SSRH,EX-2025-00211940-SI-DGRRHH - DESIGNACIÓN DE LA SRA. GARCÍA (LEGAJO N° 77.136).-,02/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1507-SI-SSRH,EX-2025-00209141-SI-DDS - REUBICACIÓN DE LA SRA. SOTTILARO (LEGAJO N° 62.559).-,02/10/2025,Reubicación | Personal,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1506-SI-SSRH,EX-2025-00169135-SI-DDS - SE RECTIFICA -.,02/10/2025,Rectificación | RESFC-2025-1328-SI-SSRH,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1505-SI-SSRH,EX-2025-00211538-SI-DGRRHH - DESIGNACIÓN DE LA SRA. GONZÁLEZ (LEGAJO N° 62.470).-,02/10/2025,Designación | Personal Docente,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1504-SI-SSRH,EX-2025-00210815-SI-DDS - Designar a los trabajadores de la Dirección de Mayordomía.-,02/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1503-SI-SSRH,EX-2025-00200499-SI-DDS - Trasladar a la Sra. LÓPEZ ESPÓSITO Jacqueline Micaela (Legajo Nº 64.222).-,02/10/2025,Traslado | Personal,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1502-SI-SSRH,EX-2025-00196352- -SI-DGRRHH Renuncia por Jubilación Baez Beatriz LP 51637,02/10/2025,Convenio Jubilatorio,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1501-SI-SSRH,EX-2025-00196555- -SI-DGRRHH Renuncia por Jubilación Sierra Alejandra LP 16810,02/10/2025,Convenio Jubilatorio,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1500-SI-SSRH,EX-2025-00196566- -SI-DGRRHH Renuncia por Jubilación Gutierrez Andrea LP 13516,02/10/2025,Convenio Jubilatorio,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1499-SI-SSRH,EX-2025-00196355- -SI-DGRRHH Renuncia por Jubilación Leon Omar LP 52373,02/10/2025,Convenio Jubilatorio,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1498-SI-SSRH,EX-2025-00196568- -SI-DGRRHH Renuncia por Jubilación Amarillo Hector LP 56773,02/10/2025,Convenio Jubilatorio,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1497-SI-SSRH,EX-2025-00209598-SI-DDS - LIMITACIÓN DE LA SRA. RIVERO (LEGAJO N° 66.746) & OTROS.-,02/10/2025,Límite Designación | Personal Docente,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1496-SI-SSRH,EX-2025-00205161-SI-DDS - RENUNCIA DE AVALOS (LEGAJO N° 73.943).-,02/10/2025,Renuncia,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1495-SI-SSRH,EX-2025-00209510-SI-DDS - RECTIFICAR ART 3° RESFC-2025-1438-SI-SSRH,02/10/2025,Rectificación | RESFC-2025-1438-SI-SSRH,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-1494-SI-SSRH,EX-2025-00189170-SI-DDS - Designar a la trabajadora GOMEZ Luana Mia Ilen (Legajo Nº 76.469).-,02/10/2025,Designación | Planta Temporaria | Personal Mensualizado,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-207-SI-SECPDU,"Expediente N° 14923/23 - Resolución de Autorización de Extracción de dos (2) ejemplares Arbóreos ubicados en el interior del inmueble sito en la calle Murature N° 1157, San Isidro",01/10/2025,Aprobación | Planos,
197,#1204,17/10/2025,Resolución firma conjunta,RESFC-2025-206-SI-SECPDU,"Expediente N° 10525/2024 - Resolución de Aprobación de planos de Conforme a Obra del Inmueble sito en la calle Avenida del Libertador N° 16855, San Isidro",01/10/2025,Aprobación | Planos,
197,#1204,17/10/2025,Disposición,DISP-2025-445-SI-DGHP,EX-2025-00224315- -SI-MDSI (trámite TESI2025HABIL0000960) - HABILITACIÓN EXPRÉS,15/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-444-SI-DGHP,EX-2025-00201962- -SI-MDSI (trámite TESI N° 2025HABIL00001161) - HABILITACIÓN EXPRÉS,15/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-443-SI-DGHP,EX-2025-00222615- -SI-MDSI (trámite TESI N° 2025HABIL00001163) - HABILITACIÓN EXPRÉS,15/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-442-SI-DGHP,EX-2025-00227447- -SI-MDSI (trámite TESI N° 2025HABIL00001439) - HABILITACIÓN EXPRÉS,15/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-441-SI-DGHP,EX-2025-00226477- -SI-MDSI (trámite TESI2025HABIL00001430) - HABILITACIÓN EXPRÉS,15/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-440-SI-DGHP,EX-2025-00227546- -SI-MDSI (trámite TESI N° 2025HABIL00001298) - HABILITACIÓN EXPRÉS,15/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-439-SI-DGHP,EX-2025-00226260- -SI-MDSI (trámite TESI N° 2025HABIL00001453) - HABILITACIÓN EXPRÉS,15/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-438-SI-DGHP,EX-2025-00227195- -SI-MDSI (trámite TESI N° 2025HABIL00001460) - HABILITACIÓN EXPRÉS,15/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-437-SI-DGHP,Expediente N° 9845/2020 - CAMBIO DE TITULARIDAD,15/10/2025,Cambio | Titularidad,
197,#1204,17/10/2025,Disposición,DISP-2025-436-SI-DGHP,EX-2025-00225421- -SI-MDSI (trámite TESI2025HABIL00000710) - LICENCIA,14/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-435-SI-DGHP,EX-2025-00224234- -SI-MDSI (trámite TESI N° 2025HABIL00001150) - HABILITACIÓN LICENCIA,14/10/2025,Habilitación,
197,#1204,17/10/2025,Disposición,DISP-2025-434-SI-DGHP,EX-2025-00225434- -SI-MDSI (trámite TESI N° 2025HABIL00001042) - HABILITACIÓN LICENCIA,14/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-433-SI-DGHP,EX-2025-00225423- -SI-MDSI (tramite TESI N° 2025HABIL00000987) - Localización,14/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-432-SI-DGHP,EX-2025-00216465- -SI-MDSI (trámite TESI2025HABIL00001312) - HABILITACIÓN EXPRÉS,14/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-431-SI-DGHP,EX-2025-00224799- -SI-MDSI (trámite TESI N° 2025HABIL00001411) - HABILITACIÓN EXPRÉS,14/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-430-SI-DGHP,EX-2025-00226371- -SI-MDSI (trámite TESI2025HABIL00001440) - HABILITACIÓN EXPRÉS,14/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-429-SI-DGHP,EX-2025-00225410- -SI-MDSI (trámite TESI2025HABIL00001379) - LICENCIA,14/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-428-SI-DGHP,EXP. Nº 10953/1994 y agregados / EX-2025-00212151-SI-DPERM / Consulta de Factibilidad: Permanencia / VIA PUBLICA CLAN S.A.,14/10/2025,Consulta | Factibilidad,
198,#1204,17/10/2025,Disposición,DISP-2025-427-SI-DGHP,Ref. EX-2025-00077489-SI-DPERM / Consulta de Factibilidad / Brand Plus S.R.L.,14/10/2025,Consulta | Factibilidad,
198,#1204,17/10/2025,Disposición,DISP-2025-426-SI-DGHP,Expediente N° 4829/2024 - HABILITACIÓN CON CARÁCTER PRECARIO,14/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-425-SI-DGHP,EX-2025-00220598- -SI-MDSI (trámite TESI2025HABIL00001419) - HABILITACIÓN EXPRÉS,13/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-424-SI-DGHP,EX-2025-00221446- -SI-MDSI (trámite TESI2025HABIL00001235) - HABILITACIÓN EXPRÉS,13/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-423-SI-DGHP,EX-2025-00222151- -SI-MDSI (trámite TESI2025HABIL00001335) - HABILITACIÓN EXPRÉS,13/10/2025,Habilitación,
198,#1204,17/10/2025,Disposición,DISP-2025-422-SI-DGHP,EX-2025-00220690- -SI-MDSI (trámite TESI N° 2025HABIL00001428) - HABILITACIÓN EXPRÉS,13/10/2025,Habilitación,
