expediente,anio,bloque,tipo_proyecto,tema
705-HCD-2025,2025,union por la patria,resolucion,"el hcd. manifiesta su beneplacito y reconocimiento por la entrega de una llave michelin al ""hotel del casco"", ubicado en el casco historico de san isidro.-"
706-HCD-2025,2025,union por la patria,comunicacion,"si interceder ante la empresa mogsm, a fin de que considere la reversion del cambio de recorrido recientemente implementado en las lineas 707 y 333.-"
707-HCD-2025,2025,varios senores concejales,resolucion,"el h.cd. declara de interes la ""xii jornada de historias de la ciudad de martinez"".-"
708-HCD-2025,2025,partido democrata,ordenanza,"instrumentando el programa ""queremos aprender"" , de las dras. ana maria borzone y vanesa de mier, en los jardines municipales y en la escuela municipal malvinas argentinas.-"
709-HCD-2025,2025,partido democrata,resolucion,"el hcd. declara de interes el libro ""un legado espiritual en las barrancas de san isidro: historia y memoria de la quinta elortondo- armstrong"" de la arquitecta marcela fugardo junto con el sacerdote juan pablo ballesteros y el historiador "
710-HCD-2025,2025,union por la patria,ordenanza,declarandose de utilidad publica y sujeto a expropiacion el sector del inmueble conocido popularmente como parque boulogne.-
714-HCD-2025,2025,union por la patria,ordenanza,declarando la emergencia en seguridad publica en todo el territorio de san isidro.-
33-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si la poda y raleo del arbolado que se encuentra en la calle coronel cetz n°231, de la ciudad de san isidro.-"
34-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si la implementacion de un programa de relevamiento, senalizacion y digitalizacion de la red de hidrantes o bocas de incendio subterraneas existentes en el partido.-"
35-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si la articulacion de operativos de seguridad junto al municipio de gral. san martin, en la calle sarratea, en el tramo comprendido entre la av. avelino rolon y av. carnina real moron san fernando, de la ciudad de boulogne.-"
36-HCD-2026,2026,movimiento derecho al futuro,ordenanza,"declarando en el municipio de san isidro el ano 2026 corno ""ano de los derechos humanos por la memoria, la verdad y la justicia. a 50 anos de la ultima dictadura civico militar"".-"
37-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.cd. expresa su repudio y preocupacion ante el cierre definitivo de la ""escuela naciones unidas"", de la ciudad de martinez.-"
38-HCD-2026,2026,movimiento derecho al futuro,ordenanza,adhiriendo a la ley provincial n° 15.204.-
39-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.cd. declara de interes la iniciativa ""50 anos- 50 acciones"" ,llevada adelante por la comision por la memoria, la verdad y la justicia zona norte, en conmemoracion del 500 aniversario del golpe de estado de 1976.-"
40-HCD-2026,2026,varios senores concejales,comunicacion,si un informe relacionado con la renuncia del tesorero municipal.-
41-HCD-2026,2026,varjlos senores concejales,comunicacion,"si un informe relacionado con las habilitaciones de comercios gastronomicos bajo la modalidad ""expres"".-"
42-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si realizar tareas de barrido y limpieza en la av. santa fe esquina con la calle sarmiento, de la ciudad de martinez.-"
43-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si la reparacion del refugio de colectivos en la calle hipolito yrigoyen, esquina av. santa fe, de la ciudad de martinez.-"
44-HCD-2026,2026,partido democrata,ordenanza,estableciendo el 25 de marzo como dia municipal del nino por nacer.-
45-HCD-2026,2026,movimiento derecho al futuro,ordenanza,"creando el ""programa municipal de atencion integral a personas en situacion de calle"".-"
46-HCD-2026,2026,movimiento derecho al futuro,resolucion,el h.c.d. expresa su preocupacion y repudio ante la promulgacion de la ley de regimen penal juvenil n° 27.801 y su reglamentacion mediante el decreto n° 138/2026.-
47-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.c.d. expresa su preocupacion por la situacion que se vive en la industria lactea veronica, en particular en la planta ubicada en la ciudad de boulogne.-"
49-HCD-2026,2026,varios senores concejales,comunicacion,"si la reparacion del bache que se encuentra en la calle gascon n° 2243, de la ciudad de boulogne.-"
52-HCD-2026,2026,fuerza patria,resolucion,"el h.cd. expresa preocupacion por el despido de todos los docentes de las dos tecnicaturas audiovisuales de la universidad nacional ""scalabrini ortiz"".-"
53-HCD-2026,2026,varios senores concejales,ordenanza,"construir una senda aerobica perimetral en el barrio san isidro, de la ciudad de boulogne.-"
54-HCD-2026,2026,varios senores concejales,ordenanza,creando el consejo de discapacidad en el ambito de san isidro.-
55-HCD-2026,2026,varios senores concejales,comunicacion,si los medios necesarios para agilizar el cobro de los aumentos de los haberes de los trabajadores por ips de la carrera profesional hospitalaria.-
56-HCD-2026,2026,varios senores concejales,resolucion,el h.cd. expresa su preocupacion ante las informaciones que dan cuenta del posible uso indebido de recursos publicos por el jefe de gabinete de la nacion.-
57-HCD-2026,2026,varios senores concejales,resolucion,"el h.c.d. manifiesta su adhesion a la ley provincial nº 12.654, de conformidad con lo dispuesto en el art. sº.-"
58-HCD-2026,2026,varios senores concejales,comunicacion,si al d.e. evaluar los medios necesarios para brindarle una bonificacion del 75% en el boleto del transporte publico local a los trabajadores del municipio.-
59-HCD-2026,2026,la libertad avanza san isidro,resolucion,el h.c:.d. expresa preocupacion por la construccion del desarrollo inmobiliario blissbuenos aires ubicado en la calle uruguay nº 4075 del partido de san fernando.-' .
114-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si tareas de raleo y poda de los arboles que se encuentran en la calle cordoba n° 2221, entre las calles caracas y panama, de la ciudad de martinez.-"
115-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si refuerzo de seguridad de las calles rastreador founier y los platanos, de la ciudad de villa adelina.-"
116-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si la instalacion de camaras de seguridad sobre la calle bernardo de irigoyen, entre la calle saenz y el paso nivel, de la ciudad de boulogne.-"
117-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si la remocion del auto abandonado en la calle neuquen n° 227, de la ciudad de san isidro.-"
118-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si la instalacion de contenedores de residuos y su adecuada recoleccion e higiene sobre la calle jose ingenieros, entre las calles roma y madame curie, de la ciudad de beccar.-"
119-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si la desratizacion y el correcto desecho de residuos en el barrio ""monte viejo"", de la ciudad de beccar.-"
120-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si el raleo, la poda de los arboles y posterior arreglo de la vereda sobre la calle uruguay n' 776, de la ciudad de beccar.-"
121-HCD-2026,2026,varios senores concejales,comunicacion,si un informe relacionado con el sistema de emergencias medicas (sem).-
122-HCD-2026,2026,varios senores concejales,comunicacion,si un informe relacionado con las denuncias recibidas sobre el rechazo a vacunar a estudiantes de ciencias de la salud en efectores municipales.-
123-HCD-2026,2026,varios senores concejales,resolucion,el h.cd. reconoce la trayectoria de la sra. julie helena fortabat por su compromiso comunitario ambiental y solidario que enaltecen a la comunidad de san isidro.-
124-HCD-2026,2026,varios senores concejales,comunicacion,si un informe relacionado con los nombres de diversos espacios publicos.-
125-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si un informe relacionado con la situacion ocasionada por ruidos molestos en ailtas horas de la noche en el domicilio sito en la calle mexico nº 947, dto 5, de la ciudad de martinez.-"
126-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si la instalacion de camaras de seguridad y mejora en la iluminacion en la calle gervasio posadas, en su interseccion con la calle guillermo hudson, de la ciudad de j3eccar.-"
138-HCD-2026,2026,varios senores concejales.,decreto,estableciendo el caracter publico de las reuniones de todas las comisiones de trabajo del honorable concejo deliberante de san isidro.-
139-HCD-2026,2026,movimiento derecho al futuro.,comunicacion,"si un informe relacionado con el subsidio otorgado a la ""asociacion cooperadora casa d'e cultura"".-"
144-HCD-2026,2026,varios senores concejales.,ordenanza,"creando el ""programa de regularizacion dominial y de construcciones familiares del partido de san isidro"".-"
145-HCD-2026,2026,partido democrata.,comunicacion,"si las medidas necesarias para dar respuesta definitiva al reclamo n° 11747939, relacionado con una palmera ubicada en la calle moreno n° 381, de la ciudad de san isidro.-"
146-HCD-2026,2026,partido democrata.,comunicacion,"si el retiro del quiosco de diarios abandonado en la calle 3 de febrero n° 795, de la ciudad de san isidro.-"
168-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si el arreglo de la cinta asfaltica en la calle eduardo wilde, entre las calles pichincha y gral. lamadrid, de la ciudad de villa adelina.-"
169-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si el arreglo de la cinta asfaltica en la calle gervasio posadas, entre las calles juan clark e ing. bergallo, de la ciudad de beccar.-"
170-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si la instalacion de un semaforo peatonal en la salida del tunel de la calle primera junta a la av. centenario, de la ciudad de san isidro.-"
171-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si la reparacion de las veredas y la calzada de la interseccion de las calles virrey vertiz. y godoy cruz, de la ciudad de boulogne.-"
186-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si el raleo, la poda de los arboles y posterior arreglo de la vereda sobre la calle luis maria campos n° 2748 y 2750, de la ciudad de boulogne.-"
187-HCD-2026,2026,"movimiento derecho al futuro,",ordenanza,"creando el beneficio de estacionamiento gratuito y prioritario en el partido de san isidro para los veteranos de guerra de malvinas,-"
194-HCD-2026,2026,"varios senores concejales,",resolucion,"el h.c.d, felicita al club atletico y social villa adelina (c.a.s.v.a), con motivo de celebrarse el 100° aniversario de su fundacion.-"
195-HCD-2026,2026,la libertad avanza,comunicacion,"si la instalacion de camaras de seguridad y luminarias bajas en la calle urquiza n° 98, de la ciudad de martinez,-"
197-HCD-2026,2026,la libertad avanza,comunicacion,"s/ restablecer el doble sentido de circulacion en la calle uspallata, entre la calle laprida y la av. bernabe marquez, de este distrito.-"
198-HCD-2026,2026,bloqi.le movimiento derecho al futuro,resolucion,"el h.cd. expresa su preocupacion y rechazo al avance del proyecto de ley s-0228/2025 sobre el endurecimiento de penas por ""denuncias falsas"".-"
199-HCD-2026,2026,movimiento derecho al futuro,resolucion,el h.cd. expresa el repudio a la decision del gobierno nacional de retener los fondos correspondientes a la provincia de buenos aires.-
200-HCD-2026,2026,varios senores concejales,resolucion,"el h.cd. expresa su reconocimiento y felicitacion al local de venta de indumentaria masculina ""gonper"", sito en la calle parana n° 6619, de la ciudad de villa adelina.-"
201-HCD-2026,2026,la libertad avanza,ordenanza,"creando en el ambito de la subsecretaria de ninez, adolescencia y comunidad el area de asistencia a victimas de falsas denuncias, obstruccion de vinculos y derecho a la coparentabilidad en el ambito familiar.-"
202-HCD-2026,2026,varios senores concejales,comunicacion,s/ un informe relacionado con el evento realizado el pasado 12 de abril del corriente ano en el predio del hipodromo de san isidro.-
203-HCD-2026,2026,union civica radical,comunicacion,"s/ un informe relacionado a la obra denominada ""corredor rolon"".-"
204-HCD-2026,2026,varios senores concejales,comunicacion,si un informe detallando la planificacion pedagogica y la oferta academica final del centro de formacion profesional municipal n° 1 para el ciclo lectivo 2026.-
205-HCD-2026,2026,fuerza patria,comunicacion,"si realizar una inspeccion tecnica del estado del pavimento y del entubamiento en la calle luis maria drago, en el tramo comprendido, entre la av. ader y la calle los ceibos, de la ciudad de villa adelina.-"
206-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion de veredas y la construccion de rampas en la interseccion de las calles luis maria drago y los platanos, de la ciudad de villa adelina.-"
207-HCD-2026,2026,fuerza patria,comunicacion,"si la poda de los arboles ubicados en la calle luis maria drago, entre las calles guayaquil y comandante luis piedra buena, de la ciudad de villa adelina.-"
208-HCD-2026,2026,fuerza patria,comunicacion,"si realizar tarea:; de limpieza en la calle guayaquil, entre las calles soldado de malvinas y ucrania, de la ciudad de villa adelina.-"
209-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion de la verdad y efectuar controles de ramas y raices de los arboles en la calle jose figueroa alcorta n° 307, de la ciudad de boulogne.-"
210-HCD-2026,2026,fuerza patria,comunicacion,"si la restitucion ele la placa identificatoria en el busto del gral. don jose de san martin ubicado en la plaza san martin, de la ciudad de boulogne.-"
211-HCD-2026,2026,fuerza patria,comunicacion,"si el destape de 1<1 boca de tormenta en la calle dr. raul bagnati n° 2400, entre las calles olazabal y asamblea, ciudad de boulogne.-"
212-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion de la rampa ubicada en la calle jose figueroa alcorta en la interseccion de la calle serrano, de la ciudad de boulogne.-"
213-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion del bache que se encuentra en la calle perito moreno, entre las calles martin rodriguez e independencia, de la ciudad de villa adelina.-"
214-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion del bache que se encuentra en la calle dr. raul bagnati, entre las calles olazabal y a!;amblea, de la ciudad de boulogne.-"
215-HCD-2026,2026,fuerza patria,comunicacion,"si la plantacion de un ejemplar arboreo frente a la vivienda ubicada en la calle ucrania n° 2746, de la ciudad de villa adelina.-"
216-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si el raleo, poda de despeje, mantenimiento del arbol y posterior arreglo de vereda en la calle intendente neyer n° 1622, de la ciudad de beccar.-"
217-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.cd. declara de interes las jornadas ""braian toledo"", impulsadas por el ministerio de desarrollo de la comunidad de la pcia. de bs. as., por su aporte al fortalecimiento de los clubes de barrio de san isidro.-"
218-HCD-2026,2026,partido democrata,comunicacion,"si la correcta iluminacion de la plaza san martin, de la ciudad de boulogne.-"
219-HCD-2026,2026,partido democrata,comunicacion,"si reforzar la luminaria a ambos lados de la calle virrey vertiz, entre la av. avelino rolon y la calle perito moreno, de la ciudad de boulogne.-"
220-HCD-2026,2026,partido democrata,comunicacion,"si reforzar el patrullaje en los alrededores de la calle virrey vertiz, entre la av. avelino rolon y la calle perito moreno, de la ciudad de boulogne.-"
221-HCD-2026,2026,partido democrata,comunicacion,"si la reparacion del pozo ubicado en la esquina de las calles virrey vertiz y gorriti, de la ciudad de boulogne.-"
222-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion del pavimento en la calle cordoba, entre la av. fleming y la calle diagonal salta, de la ciudad de martinez.-"
223-HCD-2026,2026,fuerza patria,resolucion,el h.cd. expresa su desacuerdo con la disminucion de la oferta formativa en el centro de formacion profesional municipal n°l.-
224-HCD-2026,2026,union civica radical.,comunicacion,"si un informe relacionado con el retiro de la gendarmeria nacional en el barrio ""la cava"".-"
225-HCD-2026,2026,varios senores concejales,comunicacion,"si un informe relacionado al cierre de la sede de la casa de la juventud, ubicada en la calle don basca n° 47, de la ciudad de san isidro.-"
226-HCD-2026,2026,partido democrata,comunicacion,"si arbitrar las medidas necesarias para invitar a las escuelas del distrito a enviar una delegacion de alumnos a la peregrinacion que se realiza el 15 de mayo, en honor a nuestro patrono 5an isidro labrador.-"
228-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.c.d. expresa preocupacion y rechazo ante la negativa del ministerio de capital humano de la nacion de asistir financieramente al programa ""mesa"".-"
229-HCD-2026,2026,fuerza patria,comunicacion,"si un informe relacionado con el cierre de la casa de la juventud, ubicada en la calle don bosco n°47 de la ciudad de san isidro.-"
230-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion del pozo ubicado al costado de la senda aerobica sobre la calle cura allievi al 100, de la ciudad de boulogne.-"
231-HCD-2026,2026,fuerza patria,resolucion,"el h.c.d. expresa preocupacion por la situacion laboral, economica y operativa que atraviesan los trabajadores de las lineas de transporte publico 437, 333, 707 y407.-"
232-HCD-2026,2026,fuerza patria,comunicacion,"si la reposicion d,~las farolas de iluminacion faltan tes en la calle luis maria drago, entre las calles lo¡. ceibos y comandante luis piedrabuena, de la ciudad de villa adelina.-"
233-HCD-2026,2026,fuerza patria,comunicacion,"si la incorporacion del curso de reparacion de iphone al programa ""oficios en tu barrio"", a diotarse en la calle araoz n°2.279, de la ciudad de boulogne.-"
234-HCD-2026,2026,fuerza patria,comunicacion,"si evaluar la situacion del arbol ubicado en la calle martin rodriguez n° 541, de la ciudad de boulogne.-"
235-HCD-2026,2026,varios senores concejales,comunicacion,si un informe relacionado con el sistema de liquidacion de guardias en el sistema de salud munidpal.-
236-HCD-2026,2026,union civica radical,ordenanza,"declarando la caducidad de la concesion del servicio publico de transporte automotor de pasajeros de la linea municipal n°707, en todos sus ramales, otorgada a la empresa micro omnibus gral. san martin (mogsm).-"
237-HCD-2026,2026,fuerza patria,comunicacion,"si la construccion de una darsena de estacionamiento en la calle yatay, en su interseccion con la calle bernardo de irigoyen, de la ciudad de boulogne.-"
238-HCD-2026,2026,movimiento derecho al futuro,comunicacion,si al d.e. que de respuesta a diversas cuestiones relacionadas con el protocolo para la interrupcion voluntaria del embarazo que se lleva a cabo en el hospital materno infantil de este distrito.-
239-HCD-2026,2026,la libertad avanza,resolucion,el h.c.d. expresa su beneplacito al proyecto de resolucion por el cual se exige al gob. de la prov. de bs. as. la restitucion y normalizacion del modulo extraordinario para la seguridad alimentaria.-
240-HCD-2026,2026,la libertad avanza,comunicacion,si la inspeccion del establecimiento ubicado en la calle uruguay n° 3.720 de la ciudad de beccar.-
241-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si el mantenimiento de los postes de luz ubicados en la calle riobamba n° 1526, de la ciudad de beccar.-"
292-HCD-2026,2026,fuerza patria,ordenanza,"creando en el partido de san isidro la figura de ""centro cultural"".-"
293-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion del bache que se encuentra en la interseccion de las calles hipolito yrigoyen y santo domingo, de la ciudad de martinez.- ."
294-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion del bache que se encuentra en la calle paran a al 7115, de la ciudad de villa adelina.-"
295-HCD-2026,2026,fuerza patria,comunicacion,"si al consejo escolar la reparacion de los techos y paredes de diversos sectores del centro de formacion profesional n° 402, de la ciudad de martinez .-"
296-HCD-2026,2026,fuerza patria,comunicacion,"si la liberacion de! espacio fisico que se encuentra ocupado por una vivienda en el centro de form¡lcion profesional n° 402, de la. ciudad de martinez.-"
297-HCD-2026,2026,fuerza patria,comunicacion,"si la limpieza y reparacion del sumidero que se encuentra en la calle manuela garcia al 2289, de la ciudad de beccar.-"
298-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si ij,¡forme relacionado con el servicio de agua corriente en el sector denominado ""escalera isabel la catolica"" del barrio la cava, de la ciudad de beccar.-"
299-HCD-2026,2026,movimiento derecho al futuro,resolucion,el h.c.d. expresa su preocupacion ante las politicas de ajuste impulsadas por el gobierno nacional que afectan al sistema de prestaciones de las personas con discapacidad.-
300-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si las medidas necesarias para reparar los danos causados por el arbol ubicado sobre la ':alle sucre n° 3100 del barrio san cayetano, de la ciudad de beccar.-"
301-HCD-2026,2026,union civica radical,comunicacion,"si la reparacion integral de las veredas de la calle alsina n° 1396, esquina calle san jose, de la ciudad de san isidro.-"
302-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.c.d. declara de interes la tarea llevada a cabo por la fundacion ""carolina alo"", por sus acciones vinculadas a la promocion y proteccion de los derechos de las mujeres.-"
303-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si la reparacion, nivelacion y mantenimiento de la vereda ubicada en la av. andres rolon n° 1652, de la ciudad de beccar.-"
307-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si un informe relacionado con las politicas publicas operativas vigentes destinadas a la prevencion, contencion y tratamiento de los trastornos de la conducta alimentaria (tca) en el distrito.-"
308-HCD-2026,2026,movimiento derecho al futuro,comunicacion,si un informe relacionado con la implementacion de armas de letalidad reducida anunciadas por el sr. intendente municipal.-
309-HCD-2026,2026,varios senores concejales,comunicacion,"si un informe relacionado con el proyecto ""san isidro plan urbano costero"" (sipuc).-"
310-HCD-2026,2026,varios senores concejales,comunicacion,"si un informe sobre el protocolo de accion ante la deteccion de casos sospechosos o confirmados de' enfermedades transmisibles de alto riesgo biologico o emergencias sanitarias de importancia internacional, en el distrito.-"
313-HCD-2026,2026,fuerza patria,resolucion,"el h.cd. declara de interes el libro ""derrota del submarino"", obra del escritor sanisidrense bruno pedro de alto.-"
317-HCD-2026,2026,varios senores concejales,resolucion,"el h.cd. expresa su reconocimiento y felicitaciones a la ""fundacion juntos para hacer"", por celebrarse 20 anos de su creacion.-"
318-HCD-2026,2026,movimiento derecho al futuro,resolucion,el h.cd. resuelve otorgar un reconocimiento a la memoria de los vecinos de nuestro partido por el terrorismo de estado el 9 de junio de 1956 en los basurales de jose leon 5uarez.-
319-HCD-2026,2026,movimiento derecho al futuro,comunicacion,si un informe sobre la demanda contencioso administrativa (causa n° 43.029) promovida por la asociacion civil pro amnistia.-
320-HCD-2026,2026,varios senores concejales,comunicacion,"si un informe relacionado con el convenio suscripto por el municipio con la asociacion civil ""red de innovacion local"".-"
321-HCD-2026,2026,varios senores concejales,comunicacion,"si un informe en relacion a la licitacion publica n° 52/2024 para la contratacion del servicio de ""implementacion y mantenimiento del sistema informatico de salud de la municipalidad de san isidro"".-"
322-HCD-2026,2026,varios senores concejales,comunicacion,"si un informe acerca de la falta de energia electrica en el hospital municipal materno infantil ""dra. carlos gianantonio"".-"
323-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el rcd. expresa su reconocimiento por el 20° aniversario de la fundacion ""juntos para hacer"". centro de dia ""sentires"".-"
324-HCD-2026,2026,partido democrata,comunicacion,"si un informe respecto del proyecto inmobiliario ""barrancas de alvear"", de la ciudad de martinez.-"
326-HCD-2026,2026,varios senores concejales,resolucion,el hcd. expresa :>ubeneplacito por las distinciones nacionales recibidas por el municipio de san isidro otorgadas por la red de innovacion local.-
327-HCD-2026,2026,varios senores concejales,resolucion,el hcd. expresa su repudio ante los actos vandalicos y de profanacion ocurridos en el santuario de la virgen de fatima ubicado en el bajo de martinez.-
328-HCD-2026,2026,la libertad avanza,comunicacion,si un informe relacionado con el servicio de higiene urbana.-
331-HCD-2026,2026,la libertad avanza,resolucion,"el h.cd. reconoce al gobierno nacional por su compromiso con la desburocratizacion, modernizacion y transparencia del estado, manifestando el impulso a la ley de derogacion de legi""lacion obsoleta.-"
334-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si un informe relacionado con el expte. n°3/2026 referente a la ""evaluacion de impacto-ambiental - ampliacion centro comercial unicenter"".-"
335-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si ta reparacion e instalacion de la tapa de la boca de tormenta ubicada en la calle bulnes n° 2399, de la ciudad de boulogne.-"
337-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si el raleo, la poda y posterior arreglo de la vereda ubicada en la interseccion de las can~s bulnes y comodoro rivadavia, de la ciudad de boulogne.-"
338-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si :lareparacion de la calle gaetan gutierrez, en el tramo comprendido entre la calle del barco centenera y el campo de deportes municipal n° 9, de la ciudad de san isidro.-"
339-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si la construccion de sendas peatonales elevadas en las esquinas de la calle alem, entrl~las calles 25 de mayo y acassuso, de la cuidad de san isidro.-"
340-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"si la reparacion de la calle 1 interna, en el tramo comprendido entre las calles roque saenz pena y del barco centenera, de la ciudad de san isidro.-"
342-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si la reparacion y posterior mantenimiento de la vereda ubicada en la interseccion d,~las calles monsenor alberti y diego palma, de la ciudad de san isidro.-"
343-HCD-2026,2026,movimiento derecho al futuro,comunicacion,si un informe relacionado a los criterios de actuacion del personal de seguridad en los espacios publicos del distrito.-
344-HCD-2026,2026,varios senores concejales,comunicacion,"si un informe relacionado con las instalaciones sanitarias del tercer piso, ala norte, del hospital central de san isidro.-"
345-HCD-2026,2026,movimiento derecho al futuro,resolucion,"el h.c.d. declara de interes la ""semana de sensibilizacion sobre la sordocegu,~ra"" a conmemorarse la ultima semana del mes de junio de cada ano.-"
346-HCD-2026,2026,movimiento derecho al futuro,comunicacion,"si un informe relacionado con el proyecto urbanistico de la calle gral. alvear n° 1495, de la ciudad de martinez.-"
347-HCD-2026,2026,movimiento derecho al futuro,ordenanza,"declarando ""sitio historico y de interes cultural del rock argentino"" al inmueble ubicado en la calle rivera n° 2100, de la ciudad de villa adelina.-"
355-HCD-2026,2026,la libertad avanza san isidro,comunlcacion,si un informe relacionado con tareas de control y fiscalizacion de transito que se desarrollan en el centro comercial de la ciudad de san isidro.-
356-HCD-2026,2026,la libertad avanza san isidro,comunicacion,"iii realizar las inspecciones correspondientes y adopte las medidas necesarias para la remocion de los vehiculos abandonados ubicados sobre la calle formosa, entre las calles juan b. justo e ing. marconi, de la ciudad de beccar.-"
362-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,":,1 la reparacion del bache que se encuentra en la calle luis maria campos, entre las calles bernardo de irigoyen y padre acevedo, de la ciudad de boulogne.-"
363-HCD-2026,2026,frente renovador - fuerza patria,comunicacion,"si el recorte de raices del arbol que se encuentra sobre la calle salguero n° 899, de 'la ciudad de beccar.-"
364-HCD-2026,2026,frente renovador - fuerza pa tria,comunicacion,"si la puesta en valor de la cinta asfaltica sobr~ la calle camino moron en su intersecdon con la calle padre castiglia, de este partido.-"
365-HCD-2026,2026,la llliertad avanza,comunicacion,si. un informe relacionado con los kits del programa qunita bonaerense.-
366-HCD-2026,2026,la libertad avanza,comunicacion,"s/ un informe relacionado con el cuadro que se encuentra en el recinto de sesiones, con la inscripcion ""ni una menos"".-"
367-HCD-2026,2026,la libertad avanza,comunicacion,"s/ articular con ongs, escuelas y comedores comunitarios con capacidad para la produccion gastronomica, la cosecha y distribucion de naranjas amargas de los ejemplares que se encuentran en las veredas del partido para la posterior realizaci"
368-HCD-2026,2026,hloque la libertad avanza,ordenanza,"disponiendo la remocion total y definitiva de los carteles ""grua remueve'! vinculados a solo £rentistas o solo vehiculos autorizados que se encuentran instalados bajo ordenanza n° 8849.-"
369-HCD-2026,2026,la libertad avanza,comunicacion,"creando el programa municipal de ""ferias tematicas abiertas y distritales"" en el ambito del partldo.-"
370-HCD-2026,2026,la llliertad avanza,comunicacion,s/ un relevamiento integral de los espacios de estacionamiento exclusivos para personas con discapacidad existentes en la via publica del partido.-
371-HCD-2026,2026,varios senores concejales,comunicacion,s/ un infmme relacionado con el convenio n° 24/2026 aprobado por el decreto n° 360/2026.-
373-HCD-2026,2026,fuerza patria,comunicacion,"si una inspeccion tecnica urgente por riesgo electrico y caida del arbol que se encuentra en la calle bagnati n° 2427, de la ciudad de boulogne.-"
374-HCD-2026,2026,fuerza patria,ordenanza,"estableciendo la nomenclatura parcelaria por altura en diversos tramos perimetrales del barrio san isidro (basi), de la ciudad de boulogne.-"
375-HCD-2026,2026,fuerza patria,comunicacion,"si la reparacion de los baches que se encuentran en la calle camino real moron , entre las calles sarratea y bernardo de irigoyen, de la ciudad de boulogne.-"
376-HCD-2026,2026,",.- bloque fuerza patria",comunicacion,"si la reparacion del bache que se encuentra en la calle virrey vertiz n° 1798, de la ciudad de villa adelina.-"
378-HCD-2026,2026,fuerza patria,comunicacion,"si la inspeccion de arboles y de la vereda que se encuentra en la calle rivera n° 2012, de la ciudad de villa adelina.-"
379-HCD-2026,2026,varios senores concejales,comunicacion,"si la incorporacion de una flotilla de motociclistas con personal debidamente capacitado como socorristas, para ser apoyo y complemento de las ambulancias en situaciones de emergencia.-"
388-HCD-2026,2026,fuerza patria,comunicacion,"si la instalacion de una camara en la interseccion de las calles america y o'higgins, de la ciudad de beccar.-"
389-HCD-2026,2026,varios senores concejales,comunicacion,"si un informe relacionado con la disminucion del coeficiente unico de distribucion (cud) correspondiente al municipio de san isidro durante los ejercicios 2024, 2025 y2026.-"
390-HCD-2026,2026,fuerza patria,comunicacion,"si interceder ante la empresa edenor s.a. realice una inspeccion tecnica, para determinar la necesidad de poda y despeje del arbol que se encuentra en la calle rivera n° 204,s, de la ciudad de villa adelina.-"
