cca,partida,localidad,superficie_m2,iust,vub,tierra_hoy,tierra_B_igual_recaudacion,tierra_B_mas_7225M,tierra_A,lon,lat
097010A0000000000000000000000020000000100F,097110566,San Isidro,271.35,240,3778.5,450070,318514,349459,450070,-58.507258,-34.460909
097010A0000000000000000000000020000000100G,097043061,San Isidro,1224.89,240,3778.5,2031642,1437791,1577480,2031642,-58.507486,-34.461199
097010A00000000000000000000000200000002000,097030455,San Isidro,189.87,240,3778.5,314925,222872,244525,314925,-58.50762,-34.461391
097010A00000000000000000000000200000003000,097029511,San Isidro,225.18,240,3778.5,373491,264319,289999,373491,-58.507712,-34.461449
097010A00000000000000000000000200000004000,097038176,San Isidro,213.86,240,3778.5,354715,251032,275421,354715,-58.507791,-34.461523
097010A00000000000000000000000200000005000,097053453,San Isidro,211.48,240,3778.5,350768,248238,272356,350768,-58.507869,-34.461589
097010A00000000000000000000000200000006000,097029164,San Isidro,250.13,240,3778.5,414874,293606,322131,414874,-58.507992,-34.461608
097010A00000000000000000000000200000007000,097028866,San Isidro,220.59,240,3778.5,365878,258931,284088,365878,-58.508069,-34.461675
097010A00000000000000000000000200000008000,097029166,San Isidro,246.57,240,3778.5,408969,289427,317546,408969,-58.508146,-34.461737
097010A00000000000000000000000200000009000,097029165,San Isidro,255.72,240,3778.5,424146,300167,329330,424146,-58.508227,-34.461801
097010A00000000000000000000000200000010000,097028867,San Isidro,232.57,240,3778.5,385748,272994,299516,385748,-58.508304,-34.461864
097010A00000000000000000000000200000011000,097033550,San Isidro,256.34,240,3778.5,425174,300895,330129,425174,-58.50838,-34.461931
097010A0000000000000000000000020000001200A,097051020,San Isidro,254.2,240,3778.5,421624,298383,327373,421624,-58.508467,-34.461984
097010A00000000000000000000000200000013000,097031566,San Isidro,279.48,240,3778.5,463555,328057,359930,463555,-58.508532,-34.462065
097010A00000000000000000000000200000014000,097036431,San Isidro,268.55,240,3778.5,445426,315227,345853,445426,-58.508621,-34.462117
097010A00000000000000000000000200000015000,097030918,San Isidro,290.82,240,3778.5,482364,341368,374534,482364,-58.508692,-34.462187
097010A00000000000000000000000200000016000,097036429,San Isidro,211.76,240,3778.5,351232,248567,272716,351232,-58.50879,-34.46223
097010A0000000000000000000000020000001700A,097036428,San Isidro,210.16,240,3778.5,348578,246688,270656,348578,-58.508863,-34.462359
097010A00000000000000000000000200000018000,097036427,San Isidro,176.26,240,3778.5,292351,206896,226997,292351,-58.508929,-34.462283
097010A00000000000000000000000200000019000,097033549,San Isidro,255.01,240,3778.5,422968,299334,328416,422968,-58.508925,-34.46217
097010A00000000000000000000000200000020000,097042539,San Isidro,171.57,240,3778.5,284572,201391,220957,284572,-58.509055,-34.462139
097010A00000000000000000000000200000021000,097038538,San Isidro,189.63,240,3778.5,314527,222590,244216,314527,-58.509121,-34.462069
097010A00000000000000000000000200000022000,097042540,San Isidro,233.11,240,3778.5,386644,273627,300212,386644,-58.508963,-34.462028
097010A0000000000000000000000020000002300A,097038972,San Isidro,212.25,240,3778.5,352045,249142,273347,352045,-58.50888,-34.461967
097010A00000000000000000000000200000024000,097036430,San Isidro,210.78,240,3778.5,349607,247416,271454,349607,-58.508797,-34.461914
097010A00000000000000000000000200000025000,097026150,San Isidro,219.55,240,3778.5,364153,257711,282748,364153,-58.508703,-34.461867
097010A00000000000000000000000200000026000,097038974,San Isidro,210.38,240,3778.5,348943,246947,270939,348943,-58.508615,-34.461815
097010A00000000000000000000000200000027000,097038973,San Isidro,220.67,240,3778.5,366010,259025,284191,366010,-58.508539,-34.461747
097010A00000000000000000000000200000028000,097026149,San Isidro,210.04,240,3778.5,348379,246548,270501,348379,-58.50844,-34.461706
097010A00000000000000000000000200000029000,097053450,San Isidro,170.37,240,3778.5,282581,199982,219412,282581,-58.508371,-34.461636
097010A00000000000000000000000200000030000,097053451,San Isidro,207.23,240,3778.5,343718,243249,266882,343718,-58.508276,-34.461595
097010A00000000000000000000000200000031000,097053452,San Isidro,153.6,240,3778.5,254766,180298,197814,254766,-58.508178,-34.461551
097010A00000000000000000000000200000032000,097031564,San Isidro,202.25,240,3778.5,335458,237404,260469,335458,-58.508099,-34.461491
097010A00000000000000000000000200000033000,097031563,San Isidro,182.05,240,3778.5,301954,213693,234454,301954,-58.508006,-34.461434
097010A00000000000000000000000200000034000,097029167,San Isidro,176.13,240,3778.5,292135,206744,226830,292135,-58.507942,-34.461351
097010A00000000000000000000000200000035000,097029510,San Isidro,201.89,240,3778.5,334861,236981,260005,334861,-58.50783,-34.461318
097010A00000000000000000000000200000036000,097031565,San Isidro,173.32,240,3778.5,287474,203445,223211,287474,-58.507745,-34.461253
097010A00000000000000000000000210000001000,097012200,San Isidro,327.41,240,3936.0,543053,400338,439232,543053,-58.508292,-34.462462
097010A00000000000000000000000210000002000,097033016,San Isidro,221.61,240,3936.0,367570,270972,297298,367570,-58.50816,-34.462429
097010A00000000000000000000000210000003000,097006602,San Isidro,421.04,240,3936.0,698351,514823,564841,698351,-58.508015,-34.462413
097010A00000000000000000000000210000004000,097009608,San Isidro,336.37,240,3936.0,557914,411293,451253,557914,-58.507907,-34.462302
097010A00000000000000000000000210000005000,097009611,San Isidro,187.59,240,3936.0,311143,229374,251659,311143,-58.507793,-34.462254
097010A00000000000000000000000210000006000,097006442,San Isidro,145.41,240,3936.0,241182,177799,195073,241182,-58.507732,-34.462188
097010A00000000000000000000000210000007000,097011776,San Isidro,214.42,240,3936.0,355644,262180,287652,355644,-58.507645,-34.462122
097010A00000000000000000000000210000008000,097040154,San Isidro,667.63,240,3936.0,1107353,816338,895650,1107353,-58.507413,-34.46199
097010A0000000000000000000000021000000900A,097057023,San Isidro,356.41,240,3936.0,591153,435797,478137,591153,-58.507563,-34.46226
097010A00000000000000000000000210000011000,097004225,San Isidro,186.58,240,3936.0,309468,228139,250304,309468,-58.507646,-34.46236
097010A0000000000000000000000021000001200A,097009261,San Isidro,200.81,240,3936.0,333070,245539,269394,333070,-58.5077,-34.46242
097010A00000000000000000000000210000013000,097009260,San Isidro,243.33,240,3936.0,403595,297530,326436,403595,-58.50775,-34.462487
097010A00000000000000000000000210000014000,097004410,San Isidro,294.3,240,3936.0,488136,359853,394814,488136,-58.507812,-34.462557
097010A00000000000000000000000210000015000,097012498,San Isidro,275.5,240,3936.0,456953,336865,369593,456953,-58.507853,-34.46263
097010A00000000000000000000000210000016000,097044520,San Isidro,232.53,240,3936.0,385682,284324,311947,385682,-58.507866,-34.462702
097010A00000000000000000000000210000017000,097012201,San Isidro,262.63,240,3936.0,435607,321128,352328,435607,-58.507919,-34.462764
097010A00000000000000000000000210000018000,097016851,San Isidro,235.37,240,3936.0,390392,287797,315757,390392,-58.507943,-34.462848
097010A00000000000000000000000210000019000,097003728,San Isidro,185.0,240,3936.0,306847,226207,248184,306847,-58.507975,-34.462912
097010A00000000000000000000000210000020000,097001462,San Isidro,182.14,240,3936.0,302103,222710,244347,302103,-58.508014,-34.462973
097010A00000000000000000000000210000021000,097005074,San Isidro,310.71,240,3936.0,515354,379918,416829,515354,-58.508041,-34.463077
097010A00000000000000000000000210000022000,097007799,San Isidro,161.65,240,3936.0,268118,197656,216859,268118,-58.508108,-34.463154
097010A00000000000000000000000210000023000,097009863,San Isidro,133.12,240,3936.0,220797,162771,178585,220797,-58.508096,-34.463273
097010A00000000000000000000000210000024000,097009862,San Isidro,125.24,240,3936.0,207727,153136,168014,207727,-58.508154,-34.463308
097010A00000000000000000000000210000025000,097032935,San Isidro,290.56,240,3936.0,481932,355280,389797,481932,-58.508246,-34.463417
097010A0000000000000000000000021000002600A,097008031,San Isidro,187.73,240,3936.0,311375,229545,251847,311375,-58.508273,-34.463509
097010A0000000000000000000000021000002600B,097069764,San Isidro,111.13,240,3936.0,184324,135883,149085,184324,-58.508295,-34.463586
097010A0000000000000000000000021000002600C,097069765,San Isidro,131.63,240,3936.0,218326,160949,176586,218326,-58.508325,-34.463688
097010A00000000000000000000000210000027000,097058504,San Isidro,123.81,240,3936.0,205355,151388,166096,205355,-58.508297,-34.463294
097010A00000000000000000000000210000028000,097058505,San Isidro,142.81,240,3936.0,236869,174620,191585,236869,-58.508287,-34.463214
097010A0000000000000000000000021000002900A,097007241,San Isidro,323.24,240,3936.0,536136,395239,433638,536136,-58.508276,-34.463134
097010A00000000000000000000000210000031000,097058506,San Isidro,179.65,240,3936.0,297973,219665,241007,297973,-58.508258,-34.462994
097010A00000000000000000000000210000032000,097058507,San Isidro,217.95,240,3936.0,361499,266496,292388,361499,-58.50825,-34.462923
097010A00000000000000000000000210000033000,097053455,San Isidro,243.32,240,3936.0,403578,297517,326423,403578,-58.50824,-34.462848
097010A00000000000000000000000210000034000,097039697,San Isidro,259.49,240,3936.0,430399,317289,348115,430399,-58.50823,-34.462766
097010A00000000000000000000000210000035000,097018896,San Isidro,291.25,240,3936.0,483077,356123,390723,483077,-58.508216,-34.462651
097010A00000000000000000000000210000036000,097053454,San Isidro,289.58,240,3936.0,480307,354081,388482,480307,-58.508208,-34.462581
097010A00000000000000000000000220000003000,097052730,San Isidro,349.95,240,3936.0,580438,427898,469471,580438,-58.506433,-34.46235
097010A00000000000000000000000220000004000,097052731,San Isidro,349.82,240,3936.0,580223,427739,469296,580223,-58.506487,-34.462428
097010A00000000000000000000000220000005000,097052732,San Isidro,350.12,240,3936.0,580720,428106,469699,580720,-58.506539,-34.462507
097010A00000000000000000000000220000006000,097052733,San Isidro,349.95,240,3936.0,580438,427898,469471,580438,-58.506592,-34.462586
097010A00000000000000000000000220000007000,097052734,San Isidro,350.08,240,3936.0,580654,428057,469645,580654,-58.506646,-34.462664
097010A00000000000000000000000220000008000,097052735,San Isidro,349.95,240,3936.0,580438,427898,469471,580438,-58.506698,-34.462743
097010A00000000000000000000000220000009000,097052736,San Isidro,349.82,240,3936.0,580223,427739,469296,580223,-58.506751,-34.462822
097010A00000000000000000000000220000010000,097052737,San Isidro,350.02,240,3936.0,580555,427984,469565,580555,-58.506791,-34.462906
097010A00000000000000000000000220000011000,097052738,San Isidro,200.05,240,3936.0,331809,244609,268374,331809,-58.506787,-34.463012
097010A00000000000000000000000220000012000,097052739,San Isidro,206.67,240,3936.0,342790,252704,277255,342790,-58.506877,-34.463048
097010A00000000000000000000000220000013000,097052740,San Isidro,205.45,240,3936.0,340766,251212,275619,340766,-58.506944,-34.462967
097010A00000000000000000000000220000014000,097052741,San Isidro,205.56,240,3936.0,340949,251347,275766,340949,-58.507052,-34.462943
097010A00000000000000000000000220000015000,097051546,San Isidro,205.54,240,3936.0,340915,251322,275739,340915,-58.507159,-34.462916
097010A00000000000000000000000220000016000,097052742,San Isidro,231.49,240,3936.0,383957,283052,310552,383957,-58.507336,-34.462856
097010A00000000000000000000000220000017000,097052743,San Isidro,229.17,240,3936.0,380109,280216,307440,380109,-58.507274,-34.462786
097010A00000000000000000000000220000018000,097052744,San Isidro,384.91,240,3936.0,638424,470645,516371,638424,-58.507152,-34.462739
097010A00000000000000000000000220000019000,097052745,San Isidro,390.18,240,3936.0,647165,477089,523441,647165,-58.507102,-34.462659
097010A00000000000000000000000220000020000,097051547,San Isidro,395.45,240,3936.0,655906,483533,530511,655906,-58.507052,-34.462579
097010A00000000000000000000000220000021000,097052746,San Isidro,401.21,240,3936.0,665460,490576,538238,665460,-58.507001,-34.462499
097010A00000000000000000000000220000022000,097052747,San Isidro,406.57,240,3936.0,674350,497130,545429,674350,-58.506951,-34.462419
097010A00000000000000000000000220000023000,097052748,San Isidro,412.34,240,3936.0,683921,504185,553169,683921,-58.5069,-34.462339
097010A00000000000000000000000220000024000,097052749,San Isidro,417.55,240,3936.0,692562,510555,560159,692562,-58.506849,-34.46226
097010A00000000000000000000000220000025000,097052750,San Isidro,422.81,240,3936.0,701286,516987,567215,701286,-58.506799,-34.46218
097010A0000000000000000000000022000002600A,097129659,San Isidro,203.56,240,3936.0,337631,248901,273083,337631,-58.506366,-34.46231
097010A0000000000000000000000022000002600B,097052751,San Isidro,428.59,240,3936.0,710873,524055,574969,710873,-58.506749,-34.4621
097010A00000000000000000000000220000027000,097000577,San Isidro,414.29,240,3936.0,687155,506569,555785,687155,-58.506661,-34.462059
097010A00000000000000000000000230000003000,097052753,San Isidro,300.07,240,3831.0,497706,357120,391816,497706,-58.505841,-34.462884
097010A00000000000000000000000230000004000,097052754,San Isidro,300.07,240,3831.0,497706,357120,391816,497706,-58.505894,-34.462963
097010A00000000000000000000000230000005000,097052755,San Isidro,300.07,240,3831.0,497706,357120,391816,497706,-58.505947,-34.463042
097010A00000000000000000000000230000006000,097052756,San Isidro,299.81,240,3831.0,497275,356810,391476,497275,-58.506,-34.46312
097010A00000000000000000000000230000007000,097052757,San Isidro,300.09,240,3831.0,497739,357144,391842,497739,-58.506063,-34.463194
097010A00000000000000000000000230000008000,097052758,San Isidro,248.59,240,3831.0,412319,295852,324596,412319,-58.506052,-34.463381
097010A00000000000000000000000230000009000,097052759,San Isidro,253.04,240,3831.0,419700,301148,330407,419700,-58.506146,-34.463337
097010A00000000000000000000000230000010000,097048119,San Isidro,253.08,240,3831.0,419767,301196,330459,419767,-58.506242,-34.463294
097010A00000000000000000000000230000011000,097048120,San Isidro,252.96,240,3831.0,419568,301053,330302,419568,-58.506337,-34.46325
097010A00000000000000000000000230000012000,097048121,San Isidro,253.17,240,3831.0,419916,301303,330576,419916,-58.506432,-34.463206
097010A00000000000000000000000230000013000,097048122,San Isidro,248.56,240,3831.0,412270,295817,324557,412270,-58.506519,-34.46315
097010A00000000000000000000000230000014000,097052760,San Isidro,300.07,240,3831.0,497706,357120,391816,497706,-58.506348,-34.463062
097010A00000000000000000000000230000015000,097052761,San Isidro,299.85,240,3831.0,497341,356858,391529,497341,-58.506285,-34.462988
